text,label
tepat untuk meminta respon cepat dalam kondisi mendesak,1
"Barang sudah diterima sesuai permintaan, terima kasih",1
"terima kasih, aku di sini",1
barang sesuai pesanan,1
"Coba saja tes, mungkin tidak",1
"Terima kasih, kualitasnya baru saja saya terima",1
"pesan gunting biasa, gunting sasaksisir, beri tampilan berbeda, perhatikan pesannya",1
"bagus, asli, berbeda",1
"sesuai pesanan, cukup bagus",1
menerima barang sesuai harga tangki,1
"dipesan, terima kasih",1
sesuai permintaan dengan cepat,1
terima kasih kawan,1
"Bagus, pengiriman cepat, tapi sayangnya saat diukur kaki saya, pas padahal saya pakai sepatu ukur, tapi tidak pas",1
paket terima kasih,1
"Mohon maaf gan, saat dibuka kondisinya berbeda, jadi belilah yang bagus dengan bukaan satu tapak dan jahit",1
Saya rasa saya menggunakan stik GTA V,1
"Sudah dipakai tapi kuncinya kacau seperti analog, kalau maju analog kanan dibelokkan ke kiri",1
kirim lebih cepat oke?,1
Tombol keyboard asli telah terpotong,1
Barang sesuai pesanan tapi sayang barang langsung dikirim tapi disuruh menunggu,1
"LCD oke, frame beda, nota mediatek, respon penjual lambat dan ramah",1
"Packingnya bagus, semoga barangnya pas, mohon ratenya, semoga lain kali saya pesan lagi",1
ukurannya benar-benar salah,1
"Hitam kok dikirim putih, kotaknya penyok, peckingnya bagus, untung tidak pecah x",1
"Nama produknya beda-beda hahaha tapi kalau dilihat dari fungsinya, yup recomended seller, thx",1
"pesan sampai kualitas barang sesuai harga, cek sebelum pelanggan datang, sobek, jahit, mohon ditingkatkan kualitasnya, terima kasih",1
"Baterainya beda, yang asli datang dengan yang asli yang dikirim",1
"Brg dibatalkan karena stok sblmnya kosong, sudah saya konfirmasi stoknya ready",1
"modelnya keren, warnanya bagus, sayangnya bahannya keras seperti sepatu anak-anak, jadi sakit kalau pakai kaos kaki",1
"barangnya lambat, mohon dibalas lebih cepat lewat BBMWA",1
"Respon cepat, pengiriman, produk bagus, belum dicoba",1
saya sudah terima gan,1
"Pengukurannya bikin gagal fokus, garis putihnya sesuai gambar, lumayan bagus",1
Tombol hapus memiliki fungsi mengeluarkan baterai yang sulit. Saya sudah membelinya,1
terima kasih,1
"Produk sangat bagus, pengiriman sangat baik. Terjual masuk. Kwitansi palsu. Kecewa",1
"Oke, jadi saya tidak bisa menggunakan Du Window",1
Produk sesuai dengan foto jual dan respon cepat dengan suara bocor,1
barangnya sesuai dengan gambar yang dipesan,1
Produk ini memiliki tali jam yang pendek sehingga jam tidak dapat dijangkau,1
barang bagus sesuai yang dicantumkan,1
Inti dari kekecewaan adalah kenyamanan,1
earphone fungsi pemisahan item cepat,1
barangnya memuaskan,1
kirim barang sesuai harga tombol kanan responsive,1
tombol on off menahan tonjolan berlapis di bawah kantong meskipun kecewa,1
Yang kirim merk Pavilo,1
"Dikemas, penyok di ujung kiri, menerima konektor USB yang rusak",1
"ya, itu memalukan",1
"Terima kasih gan, barang sudah sampai, saya tunggu",1
kualitas sesuai dengan harga,1
"sederhana, bantu saja",1
"terima kasih, barang bagus",1
ookkkkkkkkkkkkkkkkkkkkkkkkkkkk,1
tengkyu,1
"Barang sesuai foto, fast respon",1
cukup bagus untuk harganya,1
"Ukuran sandalnya jelas, terima kasih",1
menurut gambar,1
barang cepat tanggap,1
"harga, pengiriman lambat, waktu sangat lambat",1
kualitas barang bagus sesuai harga,1
"Barang, soal kualitas, saya akan coba mainkan besok",1
"Beda kecepatannya, colok langsung ke USB",1
"sip oke, cepat sekali",1
"Fast respon, pengiriman barang sesuai estimasi, kualitas sesuai harga",1
"sandal hanya perlu label harga saja, hahaha",1
"Pesan pcs kabel data rusak, pcs produk berfungsi seperti Ken, produk sesuai dengan harganya",1
produk buruk yang dikirim,1
"terima kasih, semoga awet",1
"Bagus, cantik tapi aku komplain model tas yang alasnya dikelupas, tidak cepat awet dan di dalam tas berubah menjadi bubuk.",1
"Produk oke, harga oke, packing rapi, pengiriman cepat, seller informatif, seller sangat direkomendasikan",1
"Saat komputer menyala, kabelnya dicabut, dicolokkan dan disambungkan, jika menerima sinyal WiFi, sinyalnya tidak cocok, koneksinya stabil, jadi tes dengan yang stabil.",1
kirim buku resep,1
Tingkat kurir pengirimannya mengecewakan,1
bagus sesuai gambar tolong,1
"Produk sesuai pesanan, hanya packingnya bagus, sepatu dibalut plastik tipis, kotak sepatunya pas",1
sangat bagus sesuai dengan harganya,1
barang sudah sampai terima kasih,1
cukup bagus untuk harganya,1
"Respon cepat, barang sesuai lokasi, barang warna pink, cacat, pengait karetnya putus, jadi karetnya tidak kencang, jari tidak menempel, jenis cupnya beda, sudah pecah, kondisinya rusak, atau ekspedisi karena kemasannya aman untuk dikembalikan, tapi harus dibayar, jadi lebih mahal dari biaya pengembalian normal.",1
Alat bagus yang direkomendasikan,1
barang sesuai pengiriman,1
"lewat lutut gan, makasih",1
"Terima kasih pak, barang sudah sampai sesuai pesanan",1
"Barang sesuai pesanan, kualitas sesuai harga, saran profesional, musim berenang yang direkomendasikan, pengiriman responsif dan pengemasan barang dengan aman dan terjamin",1
"bagus, suka dengan bahannya",1
brg sdh smp dr purwakarta lil agak kecewa coz unsymmetric btwn sepatu kanan n kiri bantalan dalam kanan dibuka juga yg lain r fine tx pokoknya,1
"barang bagus, terima kasih",1
cobalah,1
Joysticknya kendor gan,1
"Saya tidak yakin apakah bahannya terlihat seperti katun, ukurannya lebih kecil dari standar",1
karet bagus dilapisi kain sakit,1
"barang sesuai deskripsi, packing rapi",1
barang sesuai proses pemesanan,1
barang sesuai deskripsi diterima isi tidak utuh rusak kurang tau larena packing aman semoga tingkat depan,1
siiiiiiiiiipppppppppp,1
"sesuai harga, kualitas, pekerjaan bagus",1
kabel kulit robek koneksi port usb pc on off restart coba mainkan pc star smntara slsi setting controller pc,1
"Oke fast respon, tapi sayang barangnya diluar ekspektasi, kameranya gelap",1
"sayang, duduklah dengan kokoh dan mantap, bayangkan",1
koreksi review semoga bermanfaat terima kasih semoga terus berlanjut kedepannya,1
yang buruk saja tidak cukup baiksssssssssssss,1
"sesuai harga, tekan kuat-kuat",1
barang diterima sesuai pesanan,1
"Iya lumayan sih, tapi modelnya beda dengan yang di gambar",1
barang dikirim sabtu selasa barang berfungsi kualitas suara jadi harga ok,1
"tidak terlalu buruk, terima kasih",1
"Paketnya dikemas dengan baik dan kualitasnya bagus. Semoga awet dan cepat rusak, terima kasih",1
hanya sesuai dengan deskripsi kualitas,1
pesan cepat kirim pesan mtech kirim merk sesuai deskripsi diskusi yang diminta,1
"tolong dikoreksi ampernya, jelek, jadi saya tidak perlu cepat-cepat, jadi saya baik-baik saja, maaf ya.",1
"Barang oke, fast respon tapi sudah dikirim",1
ringan mencari pemukul yang berat,1
"Berikan nomornya dengan jelas, detailnya besar cm",1
"Maaf barang pesanan diterima sedikit cacat, sangat puas, beli barang online, dibuang, terima kasih Tokopedia Warung Karang",1
pengiriman cepat produk puas,1
"Ukur model ampamp sesuai deskripsi, kecewa dengan noda hitam, noda oli, oli mengganggu pemeriksa QC",1
"Masalah pengiriman, penjualan responsif, overall puas",1
beli merah kasih biru gan gan pie karepmu,1
"ya, harga yang cukup bagus, terima kasih",1
sippppgoods sesuai pesanan sesuai,1
"Barangnya cepat direspon, terima kasih",1
Barang sudah diterima dan ada staplesnya. Sulit untuk menemukan pasar karena pengukurannya menuntut,1
pengiriman cepat tidak mendeteksi cartridge baru hp solution center Saya beli cartridge gramedia terdeteksi pula terima kasih,1
Saya harap produknya dihargai seperti itu,1
"terima kasih, barangnya sesuai dengan harganya",1
atas menjadi ge te kirim cepat,1
barang sudah diterima sesuai pesanan terima kasih,1
"Barang sesuai pesanan kurir, tapi pengirimannya mengecewakan",1
tumit melepuh karena berjalan,1
"responnya cepat terjual, terima kasih gan, sukses",1
Sayang sekali Nokia asli terasa seperti itu,1
"barangnya pas, terima kasih",1
Lubang untuk memasukkan cerminnya kecil jadi bingung mau pasang yang mana,1
kualitas barang sesuai harga,1
"Barang bagus, respon penjual lambat",1
"Respon cepat tapi produk bagus, sepertinya saya baru saja selesai memilih sepatu",1
"Mohon diperhatikan kualitas penjualannya karena pelanggan puas dengan hasil penjualannya, terima kasih",1
Aku di sinieeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,1
"pengiriman tapi secara keseluruhan bagus, tks",1
Bahannya cukup bagus untuk harganya,1
mengukur gelang arloji,1
terima kasih produk,1
Bagus,1
wajar,1
terima kasih barang sudah diterima,1
"barang sudah diterima, terima kasih sarannya, berat barang akurat, kemarin saya niat beli push up bar, berat kg, beli, lihat kualitas merk kettler, berat handgrip terupdate, tambahkan packing gram",1
barang terima kasih,1
tombol rusak,1
Saya memakai ukuran yang lebih besar dari bagian atas celana,1
"pengiriman cepat, terima kasih order berikutnya",1
"ya, pergi saja ke yang lain",1
barang sesuai dengan gambar produk,1
"Respon cepat, pengiriman cepat, barang cukup puas",1
"Kualitas bagus, respon sangat lambat",1
Cukup boros baterai tapi lebih baik,1
"barang sudah diterima dalam kondisi baik, terima kasih",1
Barang sampai tepat waktu sesuai perkiraan,1
"Tidak ada logo JBL, huuuuffff",1
"jamnya mulus gan, tapi okelah terima kasih",1
"sesuai dengan harganya gan, mantap",1
lumayan bagus sesuai dengan harganya,1
"Barang sudah diterima, kadang gambarnya buram ya om",1
"Terima kasih, bahan-bahannya cukup bagus",1
"Pengembalian produk error, dapat produk aktif, kualitas suara bagus, lawan bicara dapat mendengar suara Anda, terima kasih",1
"Barang bagus, kirim bubble wrap, bungkus plastik, barang aman",1
"Kedengarannya bos, sesuai ekspektasi",1
hmmmmmmmmmmmmmmmmmmmmm,1
barangnya sesuai tapi debunya kurang bersih saat dikirim,1
"barang sudah di set, kualitas cukup baik",1
respon baik dan cepat,1
"barang bagus, respon toko lambat",1
"Pengiriman cepat, respon penjual, barang kuat, kokoh dan premium, tapi sayang kalau loncat kalau pake petunjuk arah",1
tingkat profesionalisme jual beli kecewa kapok belanja lapak,1
barang murah berkualitas,1
"Saya cukup puas dengan kualitas suaranya saat menerima panggilan telepon, suaranya tenang",1
cret cret cret cret cret cret,1
Pengiriman cepat barang sesuai foto,1
baterai cepat habis untuk mengisinya memerlukan baterai,1
wajar,1
barang-barang,1
"barang oke, kirim cepat",1
biarkan bintang bicara,1
"orang menerima barang di rumah, cobalah",1
Aku sudah mencobanya oke bintang,1
"Pelayanan pesanan cepat, langsung dikirim dalam hitungan menit sampai ke rumah, top recomended seller",1
"terima kasih, barang sudah diterima",1
Kirim dengan cepat PC yang dikirim dengan baterai mati,1
Bluetooth merespons seolah-olah SIM tidak aktif,1
"Bau kimianya cukup menyengat saat keluar, baunya kualitasnya kurang medium di kategori harga bagus",1
coba bomnya jika bagus maka kamu akan mendapat lebih banyak bintang,1
"barang sudah diterima gan, tahmkyuuuu",1
terima kasih atas pesanan anda,1
barang yang diterima sudah benar,1
barang sudah sampai,1
"gambarnya tidak keren, sepadan dengan harganya",1
"semuanya baik-baik saja, lengkap",1
"Lumayan untuk harganya, tapi respon penjualannya lambat, juga dikirim di hari transaksi",1
"terima kasih, pengirimannya cukup lama",1
Barang yang dibeli memuaskan,1
Saya sebenarnya tidak mengetiknya sampai saat itu,1
barang diterima dengan,1
"barang sudah sampai sesuai pesanan, oke terima kasih",1
barang sudah diterima dengan baik terima kasih,1
hebatsssssssss,1
"ukuran ukur lebar sepatunya, lebarnya besar, pakai ukuran sepatunya, cocok dipakai sayang, sepatunya pas, terima kasih",1
"barang sudah sampai dengan selamat, paket rapi, aman, suara bagus, lumayan bagus, kenapa tidak tulis JBL, tempel saja dari sana, terima kasih",1
Stangnya pas hahaha menurutku,1
"Kalau POE meter maksimal kabel asli, harga murah meter kabel POE asli",1
prosesnya cukup cepat,1
barang diterima dalam kondisi oke,1
"tegangan v ampere, beda dengan foto, keterangan ampere di foto, ampere yang dikirim",1
Produk oke saat saya buka aplikasi Xiaomi,1
terima kasih kawan,1
sesuai iklan,1
"packing bagus, cepat, warna berbeda",1
"cepat kirimnya, terima kasih gan",1
"pengiriman lambat, gosend same day",1
"Kamus diterima, dikirim cepat, fungsi bahan kurang rapi",1
Barang sudah saya terima sesuai harga,1
"produk sesuai deskripsi, pengiriman cepat",1
"Produk bagus, beli dengan hati-hati, semoga awet",1
Saya pikir peluitnya hanya berbunyi seperti tidak merespon seperti yang saya bayangkan,1
menurut harga lumayan,1
cobalah semudah mungkin,1
MP tidak mengharapkannya,1
"Murah, fungsinya bagus untuk rumah saat mati lampu",1
"Produk sesuai dengan gambar, hanya bagian sampingnya saja yang sempurna",1
"Barang sudah diterima, ukur ketebalannya jika dipasang paksa",1
"Padahal barangnya sesuai gambar, terima kasih",1
"Tali rantai tidak diberikan, tidak sesuai deskripsi",1
"produk oke, seller bikin kecewa, salah, lupa tulis catatan, kirim putih lalu bayar langsung, chat, baca, penjual, tolong kirim putih, proses kirim, chat, ingatkan penjual, barang sudah terkirim, pelacakan barang, kirim ingatkan",1
Saya yakin itu aman,1
fungsi pengemasan barang diterima,1
"Kualitas barang bagus, pengiriman tipis",1
Kompatibel di HP Oppo menyala,1
barang sudah diterima terima kasih,1
"semangat mantap, barang sesuai pesan",1
"Terima kasih, pesanan sudah sampai dengan baik",1
"Warna sesuai pesanan, terima kasih gan",1
"barang responnya cepat sesuai barangnya tapi soal penyambungan sambungannya yang sudah rusak pasti janggal, seram pakainya, takut putus, tidak goyang, tidak kencang sehingga tidak berfungsi.",1
"tidak ada cacat, semoga awet",1
terima bahwa kunci alt tidak ada tetapi perbaikan apa pun itu bagus,1
sepatu sesuai harga,1
"Style is value tapi untuk harga saya dapat payless dengan kualitas kurang dari standar, ukurannya juga kecil, sepatu kiri tidak sama dengan yang kanan, jahitan karet di kiri membuat nyaman dipakai jadi kualitas yang saya nilai adalah overall value",1
"ringan, harga lumayan",1
"Barang bagus, sederhana sakit telinga, cukup pakai beberapa menit saja",1
barang sudah sampai bossssssss,1
Kualitasnya cukup bagus sesuai dengan harga paketnya,1
barang sesuai packing rapi,1
"kayu bagus, semprot karet bersih",1
"Stok warna yang tersedia, tulis ungu, perhatikan yang dikirim biru, membuat istri saya kecewa, proses pengiriman cepat",1
"Respon cepat, pengiriman, terima kasih gan",1
"Kotaknya sudah sobek, lumayan bagus",1
"Paket sudah sampai dengan selamat, thx",1
Baterai original lenovo tapi cukup tahan lama,1
"oke, recomended, bagus sesuai deskripsi",1
kualitas ok sesuai harga thx,1
baru saja tiba,1
"Pasang pipa tipisnya dengan rapi, semoga awet terima kasih gan",1
Maafkan aku jiwa dan raga,1
bagusssssssssssssss,1
"Barangnya oke, tapi responnya lambat, mohon pelayanannya baik",1
"barang bagus, kokoh, handheld berat, terutama untuk pengisian staples dengan jarak yang lebar mm, jadi untuk pengisian staples, tidak ada fitur quick jam release karena saat memotret, menjepit kayu keras, staplesnya susah dicabut.",1
"Barangnya oke, kardusnya jelek banget, udah penyok banget, kadonya malu buat dikasih",1
"bagus, tapi sayang, kirimnya tunda saja pakai JNE, mahal, kirim pakai Gosend, tunda seperti itu",1
"Barang cepat diterima, packing aman sesuai pesan, terima kasih gan",1
"sudah terima speakernya, gak nyangka kecil banget hahaha pas diukur pake tangan tapi suaranya bagus padahal hp max, volumenya gak dibesar-besarkan, okelah, selanjutnya tombol prevnya dijeda hehehe, makasih",1
Butuh alat tambahan agar motor matic bisa puas,1
Tidak sesuai dengan yang saya pesan untuk digunakan,1
"Oke, terima tanggal September",1
kualitas barang sesuai harga,1
"Oke, barang di deskripsi tulis hitam, barang dikasih warna biru, deskripsi hilang, tertulis warna yang dipilih",1
wajar,1
terima kasih sisbarang,1
"barang sudah sampai, terima kasih",1
"ya, tidak apa-apa",1
barang bagus kawan,1
Packing barang aman sesuai harga,1
OKE,1
Semoga beruntung,1
produk bagus kirimnya cepat,1
barang bagus sesuai harga,1
Besar,1
"Jam berfungsi dengan baik, hanya kotak jam saja yang rusak",1
"Terima kasih barang sudah diterima, kasurnya oke, tebal gan",1
"Bagus, tinggal tunggu barangnya sampai",1
"sesuai pesan, kirim oke",1
"bagus, sesuai ekspektasi, warnanya lengkap",1
haturnuhun,1
"Produk standar, pengiriman cepat",1
Produk akan dikirimkan ke nomor ponsel kontak,1
bagussssssssssssssssssssssssssssssssssssssss,1
barang cepat packing rapi,1
barang cepat sesuai pesanan,1
"barang sesuai gambar, terima kasih",1
barang sudah diterima terima kasih,1
Terima kasih kawan,1
warnanya sesuai permintaan,1
hebatsssssssssss,1
ukurannya tidak sesuai deskripsi,1
"bagus gan, kirimnya cepat",1
"Barang oke, respon oke, cuma pengiriman lambat di luar ekspektasi via Gojeg same day barang butuh cito tapi hari ini sudah sampai",1
Lem jahit sepatu yang bagus sepertinya sepatu murahan sudah usang,1
pelayanan & kualitas barang,1
barang yang cukup bagus untuk memainkan taruhan pro yang buruk,1
barang diterima sesuai pesanan,1
"Baterai langsung diterima, dicolok dan di-charge baterainya, semoga awet, anehnya kalau cepat di-charge, persentase baterai dibanding bawa laptop sepertinya beda, kecerahan produk stiker kalau bawa laptop, packing stiker rapi, bubble wrap",1
rusak beli sesuai harga,1
"bagus, terima kasih atas barangnya",1
"Kalau saya pribadi, barangnya tebal, tipis, dijual dengan harga mahal, beli ribuan, berkualitas di lapak belah",1
"terima kasih gan, mendarat dengan selamat",1
"tank gan, paket sudah sampai dengan cepat",1
"barang bagus, cobalah",1
"bagus, keren, puas dengan tingkat respon tokonya",1
cukup berjalan kaki,1
"Barang sesuai pesanan, fast respon, pengiriman cepat, recomended seller",1
cukup maju,1
"Direkomendasikan tingkat kerja profesional, loyalitas bisnis, pengiriman barang sesuai deskripsi permintaan pembelian",1
Item kemasan earphone berbeda. Halaman penjualan earphone muncul. Barang yang saya jual beda gan,1
"Ukur sesuai warna sesuai cacat pada insole sepatu bekas, barang pajangan, coba saja",1
kios olahraga terima kasih cepat yang bagus,1
"Kirim cepat, seller responsif, kualitas standar, sesuai harga, kalau dipakai keluar suara bass cempreng",1
siapa yang menjahit barang,1
okokokokokokokokokokokokokokokokokokokok,1
"paket sesuai pesanan, pengiriman cepat, barang sesuai harga",1
"bagus gan, masih pakai, beli bulan februari",1
"Packing rapi, tidak ada bubble warp yang dikirim",1
OK sesuai harga sampai tanggal pemesanan lunas,1
"barang sudah sesuai pesanan, terima kasih kak",1
"barang bagus, sesuai gambar, bagus",1
layanan kecewa,1
Terima kasih,1
"Saya mengukur XL, badan saya terasa seperti saya mengukur M",1
"Barang sudah sampai terima kasih gan, mudah digunakan",1
"Barang sesuai pesanan, pengiriman respon penjual lambat",1
"mengukurnya, tapi secara keseluruhan oke",1
"cetak, tulis logo lain, contoh foto barang oke",1
pengiriman cepat bila barang sampai dengan selamat,1
"Puas dengan barangnya, dikirim kembali setelah dipakai",1
Ken adalah merek gamepad,1
respon dan pengiriman cepat,1
Lemnya kuat dan dudukannya mudah dilepas,1
"Produk kecewa, tes rusak, pisau patah",1
barang sudah sampai sesuai pesanan,1
Barang sudah saya terima tapi bautnya tidak tahan jadi lepas,1
Game yang tidak kompatibel boleh saja,1
"barang bagus, terima kasih kawan",1
Mohon berikan informasi tentang isi pokok yang sesuai,1
"sayang, buatan China",1
"motif, ukuran, warna, tapi lem",1
OK terima kasih,1
barang cepat sampai terima kasih,1
"Barang bagus, bata asli, harga bagus, diskon, pengiriman cepat, kurang hanya nomor pesanan, cek sesuai pesan, nomor kirim",1
"fungsinya oke, tombol r oke, seperti terjatuh",1
kirim warna lain,1
kirimkan segera,1
"Gan, lumayanlah untuk harganya",1
"ya, seperti itu",1
Harga pantas untuk pengiriman cepat,1
cepat juozzzzz,1
barang dalam kondisi baik terima kasih,1
barang sesuai pesanan,1
Barang tidak sesuai foto tapi berfungsi,1
"Untuk fast respon tapi untuk barang tidak sesuai gambar, mohon rate terima kasih gan",1
"Jamnya sudah diterima, kualitasnya sesuai dengan harganya",1
"Terima kasih, paketnya cukup bagus",1
"Barang cepat dikirim, kualitas ok, sayangnya gantungan kunci dompet kurang kuat untuk pengiriman cepat pada awalnya",1
Produk sudah sampai sayang,1
barang telah diterima,1
Robek sarung tinju untuk mengukur jika dipakai oleh orang dewasa,1
terima kasih barangnya,1
Oke bos,1
"Coba saja, mudah berfungsi normal",1
barang bagus sudah diterima,1
"Saya tidak tahu asli atau tidak karena kualitas perangkat kerasnya buruk, plastiknya kasar, tapi saya sudah minta maaf untuk kualitasnya, terima kasih",1
Saya puas bertanya namun tidak sekedar membacanya,1
barang sudah diterima pengiriman cepat sesuai harga,1
"Warna sesuai gambar, warna hitam proses respon lebih cepat terima kasih",1
"Pengiriman oke, kualitas sesuai harga hp, keypad kurang presisi dan slot charger kendor",1
sesuai dengan harga,1
"Jual responsif, pengiriman cepat, produk bagus, wifi kuat dengan router, kapasitas produk jual salah",1
dipesan warna hitam,1
kasur licin tapi kenyal,1
"barang bagus sekali, terima kasih",1
"Pakai kurir same day, butuh jam kerja di toko penjual, responsif tidak informatif, maaf, terima kasih",1
Ukurannya kecil jadi saya tidak memakai sepatu. Saya biasanya memesan sepatu sesuai ukuran saya tetapi sempit,1
"Oke, standar sesuai budget",1
sesuai dengan produk yang ditampilkan,1
